"COORDENADA_X","COORDENADA_Y","HORARIO","DESPACHO","ATENCION","DERIVACION"
15.4067658026536,71.913111144978,20.98,6.11573087074028,6.83614215968077,7.12666194069942
75.6510289694171,62.597121864393,22.43,1.15491898240125,6.48774922984623,13.9093030471782
120.709357595399,-21.2636737278486,1.67,2.864544171867,27.2816646639982,3.25029629332704
109.904356104373,58.4374997055069,3.25,0.661716114436069,14.7833667148447,17.0033768748185
66.2391469529133,49.2387881717257,3.38,4.68873048701571,20.6368513330908,15.1998294336458
99.0409534961557,79.210580549044,3.73,8.72895447555111,26.8618566353144,13.246093284764
40.1069543277571,76.2420693664595,4.03,7.20524154255371,7.43326212611223,18.2391818976423
130.851470091553,45.9134034792451,4.22,2.41034653351803,17.6469606169494,8.914712249423
87.2767979916167,21.6112143558422,5.2,4.98090231984687,10.5630790632305,6.20947430652839
59.5299156352338,58.122560372217,5.72,4.35297515369482,15.1343524280668,4.06226742790593
26.8759962842994,61.2956369290878,7.82,3.5836929936067,30.2237260200841,6.69065164766581
73.3623545689002,74.099821642223,7.85,3.11443244190937,28.316140193275,4.69609623160367
129.521566992141,66.4269747167928,7.92,5.10686572075736,39.5847330389198,7.55673425336094
-24.7651105233857,116.32508999504,8.1,0.893061544445243,16.0675815061732,6.15459437325958
125.660759500064,45.9290347654424,8.25,8.15966569885782,24.5849273769978,9.28239932705152
62.7929473822478,60.3780001949056,8.38,0.986083048071237,5.53260263908754,17.2657332410515
56.1789773496642,64.3081274721549,8.4,3.62576058735329,11.3561287400488,6.69156255662345
133.643041083797,11.5912443243422,8.47,1.4179077497295,17.1989317738831,5.33801806788202
60.4647026742614,4.63294132562623,8.53,6.05230178908596,25.3699201071418,7.65307324571655
110.211197865779,107.898846949099,8.62,11.8858559928318,29.3645076612584,13.6182536099356
124.540747869435,7.62938960071054,8.65,0.694378662974127,10.7750041666695,8.79917162839984
32.5367811226932,52.0960659185843,8.73,3.38917407598948,15.1338078710179,5.28916542334106
139.749383324066,28.7766521367646,8.75,7.08416846107995,11.9909408567304,7.52434533088004
127.238496713718,31.1970355221229,8.77,2.43682861619284,20.5728595565538,16.9336567860642
35.1197783123577,57.4139592150983,9.3,9.20141677649207,8.63224069665645,16.760780023994
29.6487683227319,-15.6012168811625,9.33,0.755075211500368,5.86025148447902,6.36349073591717
33.5181557379789,93.1225695573467,9.4,9.82743144621268,21.0939256252094,3.67647322950075
136.695583188317,47.2621622513767,9.47,3.02372492637958,7.09456384355839,10.5552329284019
141.377258528742,40.8092728769988,10.23,3.48198464863861,23.9832883381446,17.644892465212
94.1424968604189,53.7945332231508,10.82,2.37404426079569,7.51842911627779,18.3320139898356
38.5827151739572,47.0462788068568,10.92,6.03983740443836,12.2238797876474,20.9135834438357
110.153807572491,64.754540463829,10.98,1.90508329335989,17.7932058446089,9.72374829888498
123.238585087254,13.2697338599811,11.05,1.00986509112107,30.9099714442966,12.4444772421034
81.1780005069665,2.57075584534168,11.4,2.11081480754708,12.1781635888508,10.4635670710556
71.9592167446183,24.1753098813343,11.83,2.52489967693658,8.33906405429402,11.4141229024345
88.1366441462778,13.0771309229093,12.02,5.37870737726582,8.64168365477039,14.1789998211808
62.0845671135828,52.6103147676465,12.08,2.28603168266271,8.27493385582004,9.9731020918872
52.2248806436243,64.0046934729537,12.1,3.94448226437837,10.8868682958109,13.1473276538298
81.8231375217352,88.1193964139384,12.22,4.59490632622032,8.46889637155558,4.99129669595156
123.677701157907,-12.9453027468455,12.28,3.1758802770279,28.9673279555348,5.05333101559186
106.96596915372,65.9395973768232,12.67,8.29290041053691,27.9852844820809,4.26411646426517
115.961924004632,72.9060772492922,13.12,4.40636636600447,10.5385088565237,20.5100802460765
117.161337845278,29.3924700962433,13.28,6.32546393300994,9.11945471343689,19.2763412646697
44.8973503933486,36.1630259165332,13.42,1.10399897913452,9.63703592741124,21.7989763489795
73.5738548751198,-12.6876237114792,13.45,1.45700352226244,17.7964355655789,21.7229223815751
80.6522093498777,64.4068147432581,13.63,2.58455561265439,41.2298348668211,25.4731107227283
-9.78387362284284,120.309071647516,13.65,1.47695434913281,7.13891484748535,4.62151078391135
85.5297024564037,53.4157446712346,13.9,5.50717225625496,28.2906437654822,10.7165528479846
58.3730016122267,77.1448147759596,13.98,2.74604897451117,29.3445948821553,11.4515019770736
47.1860091799691,82.4452409363675,14.02,6.74923285550355,6.94299810899745,20.30622448174
73.1839032410515,71.8232765841628,14.33,5.44640950235198,24.1832337369124,14.7536549323151
103.234964273891,57.1329823230828,14.7,1.64490618969381,22.6365128484062,17.0690652151945
131.727922101848,26.0066147591,15.17,0.768153360128445,10.4300116743588,18.2108757379289
68.9853530398291,67.4673646112947,15.23,0.755598210479168,6.02527808501883,9.91973036368016
132.774163939039,57.9714348145581,15.4,7.32986656776049,7.39646562057504,23.9848130501632
91.2860297153588,67.3477957373264,15.65,2.89672296978421,6.16450221012074,5.24522466032082
111.772931393889,40.5325834746611,15.8,6.48764693305948,21.7453299127362,14.3647226411012
114.716138141904,46.9159302777208,16.18,4.43203181473889,9.93271299047801,9.06837673342247
84.3329601215351,68.7960982915062,16.38,3.14976783901028,8.29732277512892,5.84222930470607
55.1129204805568,100.817635480328,16.85,8.02188606949451,16.0726534903772,9.4399066587006
90.9752214028673,31.1238391788992,17.27,6.34918676180753,14.6019394557724,5.43983234020208
21.8765653061237,-22.678588108509,17.42,2.02149464118476,11.5806282533135,7.29316051405288
73.2584322625782,61.6262011229689,17.57,3.9169909982333,10.6063786094092,7.35380759382252
155.173127018613,45.4292284047641,17.97,1.81047121956002,14.0212452873318,6.8313020632331
93.4378734139275,52.0675282173965,18,1.43399769446075,16.5304569318227,5.52755767409833
45.6840466783859,27.5151202491215,18.77,0.971545048870579,9.23673299680283,4.56359885430048
24.1772774558242,60.2373181592483,19.85,0.663855593589314,9.58053285548207,25.3490451244619
57.2394710501133,35.0992326018397,20.88,7.99121193766984,19.4946215963625,4.03893818214956
47.1650128528568,61.7620859279267,21.13,1.5689933559638,15.6768077633984,11.2778096095143
87.4021502344334,14.0220778713803,2,6.9907985695329,11.5210649004031,13.6137378424035
22.3391486468699,-28.2466655718948,14.67,2.79929449997521,11.2547407807099,10.923037939802
72.6093931775832,57.371710429967,14.82,10.3051152039485,8.75983178617745,27.4786310641935
45.1751451440029,49.5084746036473,15.2,9.19737463585422,4.68700143244043,3.93868644733897
35.7721341435735,49.5315500662605,15.3,7.0109227326388,16.0044955869277,15.3599665610563
135.531463898103,-1.51598893983862,15.55,5.84140451684898,20.8543734532796,13.0360028042229
64.6299251097702,24.8276404562891,15.58,5.45312820074759,4.76819236337477,4.89000730135852
126.853578245892,56.5745487099718,15.72,3.72310981630813,15.3860725744224,17.3106525544561
73.8981561965869,16.5808469577616,16.08,5.90011112095087,17.0644574442604,5.286950767715
129.925098188147,-3.65648210315902,16.12,0.948440059687411,9.13696220478865,3.25298409336543
97.7927619786688,48.1866235025352,16.27,7.62609799743468,4.3631242259702,5.68065526803048
85.6948139967254,39.5837582633308,16.43,4.99418803504364,35.3892391535143,7.35171794386352
126.964230269735,53.1940715716593,16.82,12.9033325147498,7.326917354087,17.0338502552606
78.6843408615707,17.8062240126082,17.52,3.45460167163677,41.8474693586354,20.7072609230246
45.2736148284635,75.4637844903603,18.18,2.09344169058311,19.9991211054606,8.75863428391378
52.2995619951577,2.37107170138001,18.5,4.03568223437069,31.8895543937916,5.71786221787874
27.3571798847603,62.8970380647091,18.53,3.98327238956758,6.06055694010492,21.8646526499916
68.228363354203,38.8274110209868,19.05,3.19869353089668,6.13907003266994,5.22420306536078
65.971880782216,-10.9713966158811,19.35,0.777702367732344,22.0087241519333,8.63573140502507
68.7718116220299,27.2831772114098,19.38,4.20473322713738,10.3494934998319,6.42912291194514
22.6265788471154,79.3309056455581,19.93,11.1746185668109,15.486194996646,16.1505422439388
38.5614537842262,61.1823903633024,20.13,6.70549962781515,26.8338282536659,11.1418656841976
61.9288807351065,-11.8445275339125,20.48,4.55123480546596,10.3630391090156,17.3214041474924
-8.76989875373458,113.229349997158,20.9,4.28733585799886,8.01900276092588,21.4531332448077
-7.04610934850693,100.041443218992,0.85,9.50649186783091,4.20824304017574,21.3167204864968
85.0762436570118,90.408757651827,7.62,3.62323940727026,4.44257144219102,3.30205759568045
87.5226070859946,55.3933541242038,7.85,3.29922508324228,8.49266660717733,25.788926881453
46.9665604988176,89.4388700747997,8.73,1.05464989281315,7.05289951627344,19.6706023991835
126.725106510438,53.2142931174561,8.75,4.42177982266663,29.2722858327592,27.4324758685068
80.2012203335557,42.6962969881296,8.92,14.3390315384874,4.9704219989206,15.4765619001771
129.703829514196,53.8089379390042,9.02,1.83463204914396,8.92636925123566,9.03409946785883
30.8670935799493,64.3215729387562,9.08,10.2177114501453,6.18980835752063,5.88475235565069
111.090079113431,59.1905327666997,9.12,1.15067907959716,4.42519313020541,15.2579312225209
69.772243841535,86.5760965169383,9.15,1.17459571232823,17.0938189308324,7.39511306326381
49.718108938045,43.2118278638132,9.75,1.91521968820499,15.3410174099336,11.0691430151917
138.980969451026,51.8718038806268,9.78,1.28588922767251,37.7549235083604,20.8150565724473
44.8879304906552,62.5941068642918,10.13,2.64935980668352,4.97774995905388,5.93817935923995
32.8327044101496,58.8240164026594,10.13,7.21909570017297,11.3388479947227,8.90601223725342
149.574588343694,-9.20409155546113,10.15,2.38909702190652,20.9883534200783,3.37043026691456
70.2492829166027,-22.2881502141018,10.28,0.997187289215732,4.31025911834947,6.72718570302709
79.302774271872,40.1771654670926,10.33,1.19595398002223,14.1502761870781,13.0311734525966
66.9376700045871,72.5594277734103,11.08,8.99153146590707,38.5339093577895,6.38540228003092
41.3685859657767,96.2496171794345,11.17,1.12187149907079,10.1286041479567,11.6061983960703
110.21853524036,62.8319512753614,11.25,7.11451034613468,16.9549114414531,4.32979949412437
57.1164721615305,-0.902273252815083,11.37,2.76527527029263,7.05842822301274,10.9332109399597
135.769545046553,14.7970056398186,11.63,0.916352768544232,9.38343564978336,9.88783573935048
33.5190579109322,80.4923760171991,11.72,5.69046174603046,9.85328749647527,18.3948869234351
70.4555816986457,3.23194086855251,11.97,0.850484273529818,5.38031555848559,3.77841126913297
18.8230988110461,-39.6644716944143,12.08,2.90108734945752,4.63289403000292,7.3597994762609
21.5014701252084,57.1233264969335,12.1,5.31216743371913,7.36297800871361,17.03071150972
55.1463783326685,28.3747833293925,12.15,3.65096862281758,10.4006876803946,7.4520211701596
57.2480866334624,33.3674781999744,12.52,2.78893175886149,4.78850509681042,12.1039612919913
113.521323014737,76.140717288593,12.67,4.98169684958494,7.07974519211624,18.9312862512815
37.764429451419,40.5440131108474,13.17,7.01946539355058,22.045547354211,5.15957239001376
125.941840046112,-16.0014232356248,13.55,3.0260881353967,10.7035169195215,21.3008579431172
118.278972400875,34.2115708472188,13.65,14.0566026599613,5.13197260713813,4.56410590650319
114.496641868486,90.9156572597982,14.03,4.69805536495655,6.13802114703999,6.29223580434302
126.162759110366,43.7218664535046,14.33,3.13580881757146,19.4395544798354,4.60018617713643
-25.9369168364994,111.473057163021,14.6,1.87078245644102,22.77179037194,10.1444465238608
78.6331695961385,50.3982327092628,14.8,1.10597087269131,6.6889263176456,5.90294927128203
-16.5806847699024,118.415530694255,14.85,2.1930422859153,17.4204687548445,14.3411179006967
69.2353711884288,84.7907895861973,15.62,1.28212666236602,18.4823820491438,15.8515110738137
153.254067029521,-11.2053376544186,15.83,6.13547956209263,7.8787251838679,15.1429934349804
116.025877378035,83.1418172347242,16.03,6.85262980613808,28.8851048593023,4.65904235734185
26.7821592378091,-25.5346220161194,16.27,0.77363582521688,6.98741802940473,10.9537131792637
20.4790717719293,51.2305017293839,16.28,2.89337765764807,30.9621054890795,4.00242396577942
87.5034569440081,50.5991369512999,16.32,2.27692583798027,10.2148232346116,4.00160400969814
61.2908281359156,58.8275118642753,16.57,7.70578698674328,40.6800469513393,5.69914283351989
122.238472197901,55.1183080295119,16.9,1.12211660214423,22.5272226275249,6.31662114297283
99.6805691596776,48.9178603308975,16.95,7.38716294211869,6.35253082829123,10.8318889228038
32.96095004806,33.9468676485004,17.18,5.02379657371265,11.0311610117977,12.8074018517285
130.720797307468,-2.07974896436781,17.5,3.32806405147765,18.2547759934043,10.8086483132473
53.2617915268103,43.1674780108295,17.73,0.75438259422326,24.2826668515981,30.2933483790818
123.803206053939,32.5307095508986,17.92,9.8584493810118,4.4064830103406,3.50308027790794
103.666991189468,89.3866729955887,18.28,1.36160802831975,11.9801785250585,4.27131504767371
65.5409054970498,20.0861325703471,18.72,1.32910331861466,10.4541571646267,3.50185412541098
62.5683015003602,18.0348590006452,18.97,2.23873793108225,15.4123017375227,18.2109076909892
102.828144989818,94.2784670013041,19,2.14928375676794,7.24137379503225,6.89351052068081
37.5417592302185,49.742174909455,19.1,4.37764751862951,15.9758976696302,5.38148842486271
138.519601920217,-5.35637129775403,19.35,3.3175253073781,21.6677139831232,16.6781081324697
85.045767349771,33.2055656976483,19.38,2.07306800104994,19.3867258699468,7.35798356717581
17.5717923763719,-17.3004472076442,19.38,1.32241242291693,17.7759690317125,8.29504106692048
48.7725242865274,40.8293434096161,20.15,7.64371641579536,17.7457327245756,3.76408097686261
79.5155294448745,51.4243382570839,20.27,4.12450158317612,13.5771656205991,3.25216356353363
64.0294592938391,77.6750462254779,20.53,1.12899744576728,6.1901462985415,3.44679780867473
79.3150331482716,52.1210905921581,21.07,0.704260764755376,41.4021692309139,3.38181312342328
123.679002407344,-9.72662697582738,21.83,0.914739409859715,40.2135983105736,4.90758943819643
39.6246894187775,24.7710937036004,21.9,4.88540055390318,26.7263427011778,7.0863907503443
39.4056201200135,32.0069426842073,22.53,4.64248754631646,21.4893125988494,22.8784958273931
134.451840515154,-7.07797452050606,23.58,1.94907312520716,16.0933104632128,6.3595125836729
127.396698935392,-22.8274996744967,2.77,8.3562691247351,21.7247653703309,27.5625568318101
106.041710571019,46.6761247631424,6.93,2.42282938988349,18.3729320953559,3.70214962259636
-15.5880240167862,119.930063852265,7.75,4.96139348608517,38.38943809104,5.10080648100682
43.6355373548048,57.9703151956984,8.17,0.744662176942833,19.7137944515866,15.2649646336266
137.83612808089,-16.0581735437097,8.18,3.0934827871026,23.3200236765883,20.6610750176145
50.2251137178557,75.5010444696897,8.42,1.21190233712672,15.7122140756392,9.50125630264519
104.499357879343,15.0008870804026,9.05,1.99448055539594,5.59286232416254,6.46222136642989
38.6541885850441,71.420722045665,9.45,3.85049430863121,4.3208027432595,25.8509219342963
33.3894307453439,101.409748246574,9.45,1.41012820448865,27.6282544643019,16.214666201404
74.6679262518216,19.3905272991168,9.57,2.57989964485898,24.8868363888011,10.4160314887336
115.877297018742,45.660691124511,9.57,1.09846131101027,27.9679531755527,25.2743086907913
92.4726121940751,33.2495512286564,10.12,5.60992963093627,20.87499210245,7.61059284387639
115.897637884438,61.5318394820217,10.18,2.08320505783217,10.6774144421445,9.24494586343687
